Accident_Index,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Local_Authority_(District),Road_Type,Speed_limit,Junction_Detail,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident
200706K082525,6,3,2,1,5,100,6,30,3,1,1,1,0,0,1,2
201101RG40459,1,3,2,1,4,6,6,30,3,1,1,1,0,0,1,2
201105EE06200,5,3,2,1,5,91,6,30,6,4,1,2,0,0,1,1
201097AD01701,97,3,2,1,4,926,6,30,6,4,1,2,0,0,1,2
2008530196991,53,3,1,1,4,624,6,30,0,4,1,1,0,0,1,1
200922C903156,22,3,2,1,3,276,6,30,3,1,1,1,4,0,1,1
200554AN43705,54,3,3,2,1,632,6,40,3,1,1,1,0,0,2,1
2008120150334,12,3,2,2,3,181,6,60,0,1,1,2,0,0,2,1
201101XD80013,1,3,2,1,4,27,7,30,8,4,1,2,0,0,1,1
200520F305501,20,3,3,2,7,300,2,30,9,1,1,2,0,0,1,1
200901CW10340,1,3,2,1,5,2,2,30,3,4,3,2,0,0,1,1
201101HT20789,1,3,2,1,6,5,6,30,3,1,1,1,0,0,1,1
201120J014291,20,3,2,1,1,303,6,30,6,4,1,2,0,0,1,1
2013213005001,21,3,2,1,2,252,6,30,1,4,1,1,0,0,1,2
201401EO40126,1,3,2,1,4,3,2,30,3,1,8,2,0,0,1,1
200550B71J086,50,3,2,1,5,593,6,60,0,1,1,1,0,0,2,1
2008460162422,46,3,2,1,2,533,6,40,0,1,1,1,0,0,2,2
200620H060102,20,3,2,1,4,307,1,30,1,1,1,1,0,0,1,2
200640B001280,40,3,2,2,5,423,6,40,0,1,1,2,0,0,2,1
201401CW10946,1,3,1,1,6,1,6,30,0,1,1,1,0,0,1,1
200801HT73355,1,3,2,1,6,5,6,30,3,1,1,1,0,0,1,1
201232E083212,32,3,3,4,6,351,6,60,0,1,1,1,0,0,2,1
201001KG70482,1,3,1,1,2,16,6,30,3,4,8,4,0,0,1,1
200806X092869,6,3,3,1,5,114,9,70,0,1,1,1,0,1,2,1
2010460094443,46,3,2,1,4,544,3,40,3,1,1,4,0,0,1,1
200737L013922,37,3,2,1,4,413,6,30,3,1,2,2,0,0,2,1
2010160A04561,16,3,1,1,3,233,6,30,0,1,2,2,0,0,2,1
201401LX50252,1,3,2,2,5,9,6,30,6,4,2,2,0,0,1,1
2006121900546,12,3,2,2,1,189,7,70,3,1,4,1,0,0,2,1
2012950000108,95,3,2,1,6,923,6,30,3,4,1,2,0,0,1,1
2010130002013,13,3,2,1,2,204,3,50,0,1,1,1,0,0,1,1
2012440359342,44,3,2,1,4,491,1,30,1,4,1,1,0,0,2,1
201230B002254,30,3,2,1,5,325,6,30,8,1,4,2,0,0,1,1
200743R026107,43,3,1,1,7,473,6,30,0,4,1,1,0,0,2,1
201001KF60724,1,3,2,1,6,17,6,30,3,4,2,2,0,0,1,1
201363AC35513,63,3,2,1,5,751,3,50,9,1,1,2,0,0,2,1
2007400C01361,40,3,1,1,7,421,6,30,0,1,1,1,0,0,1,1
200701QK50227,1,3,1,1,7,28,6,30,0,1,1,1,0,0,1,1
201001LX50284,1,3,2,1,2,9,6,30,8,1,1,1,0,0,1,1
2006350299606,35,3,2,1,6,394,6,30,6,1,1,1,0,0,1,1
201397BD00612,97,3,1,1,3,926,6,30,3,4,1,2,0,0,1,1
2013981111713,98,3,1,1,7,917,6,60,0,1,2,2,0,0,2,1
200850D21B370,50,3,2,1,2,581,6,30,0,1,1,1,0,0,1,1
200601KG70423,1,3,2,1,1,16,6,30,3,1,1,1,0,0,1,1
2008620182507,62,3,2,1,4,743,6,30,3,1,1,2,0,0,1,1
20093102C3224,31,3,2,1,3,346,6,30,3,1,1,2,0,0,1,2
2005460111792,46,3,2,2,5,539,6,60,3,1,1,1,0,0,2,1
2011400D00368,40,3,1,1,6,424,6,30,0,4,4,1,0,0,1,2
2011471101254,47,3,2,1,5,564,6,30,6,1,1,1,0,0,1,2
201342I173506,42,3,2,2,4,450,1,30,1,1,1,1,0,0,1,1
2008530193955,53,3,1,1,4,621,6,30,0,1,1,1,0,0,2,1
2006160B04740,16,3,2,1,3,232,6,30,3,1,1,1,0,0,1,2
201143N133091,43,3,2,2,2,477,3,70,0,1,4,1,0,0,2,1
2007130525107,13,3,1,1,1,203,6,30,6,4,9,1,0,0,1,2
201220W043932,20,3,2,1,1,300,6,30,0,4,1,1,0,0,1,2
20053102C0883,31,3,3,1,7,346,6,30,3,1,1,1,0,0,1,1
2005460118792,46,3,2,1,4,541,3,40,3,1,8,2,0,0,1,1
2008120129939,12,3,1,1,4,182,6,30,6,4,1,2,0,0,1,2
201222C203824,22,3,2,1,6,277,6,20,0,1,1,1,0,0,2,2
200742I415010,42,3,2,1,6,453,6,30,0,1,1,1,0,0,1,2
200501TX20443,1,3,3,1,7,25,6,30,6,4,1,1,0,0,1,1
200737L013854,37,3,2,2,6,416,6,30,0,1,4,1,0,0,1,1
2005121040754,12,3,2,1,5,185,1,60,1,1,2,2,0,0,2,2
200501GD10880,1,3,2,2,6,4,6,30,3,4,1,1,0,0,1,1
201104TA11070,4,3,4,1,3,85,3,70,3,1,1,1,0,0,2,1
200697EB05201,97,3,1,1,6,926,6,30,3,1,1,1,1,1,1,2
2008608072443,60,3,1,1,7,723,6,30,9,1,1,1,0,0,1,1
201422C401457,22,3,3,1,4,277,6,60,9,1,1,4,0,0,2,1
200501HT20899,1,3,1,1,7,5,6,30,0,4,1,1,0,0,1,1
2006130147006,13,3,2,1,7,204,1,40,1,1,1,1,0,0,2,1
200797EC70110,97,3,1,1,4,926,3,50,0,1,1,1,0,0,1,1
2009470903418,47,3,2,3,5,565,6,30,6,1,1,1,0,0,1,2
201401CW10248,1,3,2,1,4,1,3,30,6,1,1,1,0,0,1,1
200843W051068,43,3,2,2,5,473,6,30,3,1,1,1,0,0,1,1
200606J049903,6,3,2,2,3,109,6,30,0,4,1,2,0,0,1,1
200897BA00811,97,3,2,1,5,926,3,30,3,4,1,2,0,0,1,1
200905FF33350,5,3,2,1,5,91,6,30,3,1,1,1,0,0,1,2
2007460044303,46,3,1,1,1,544,1,30,2,4,1,2,0,0,1,1
200842I234307,42,3,2,1,6,450,3,30,8,1,1,1,0,0,1,1
2014460249215,46,3,1,1,3,543,6,30,0,1,1,1,0,0,1,2
2010130006868,13,3,1,1,6,206,6,30,1,7,1,1,0,0,1,1
200814K037008,14,3,2,2,1,215,6,30,0,1,1,2,0,0,1,1
200534NC02624,34,3,1,1,1,383,6,30,3,4,1,1,0,0,1,1
201231A050312,31,3,2,1,2,340,6,30,8,1,1,1,0,0,1,2
2005160C09800,16,3,2,1,4,231,6,60,0,6,1,4,0,0,2,1
200620E091303,20,3,2,5,5,300,6,30,6,1,1,1,0,0,1,1
2013521300961,52,3,2,1,4,601,6,30,0,4,1,1,0,0,1,2
20064100D0729,41,3,2,1,3,431,1,40,1,1,1,1,0,0,1,1
201120M014501,20,3,2,1,3,302,6,30,3,1,1,1,0,0,1,1
2010440460336,44,3,2,1,7,496,6,60,0,1,1,2,0,0,2,1
20053102D3435,31,3,3,1,7,342,3,70,0,4,1,2,0,0,1,1
201150CT2I002,50,3,1,1,2,588,6,60,0,1,1,1,0,0,2,1
2007984114207,98,3,2,1,7,917,6,60,0,6,1,1,0,0,2,1
20063104C3532,31,3,2,2,3,346,7,40,7,1,1,2,0,0,1,1
201145RE64289,45,3,2,1,2,513,6,30,3,1,1,1,0,0,1,1
200750F21P833,50,3,2,1,6,587,6,30,3,1,5,2,0,0,1,1
2007350259807,35,3,2,1,6,390,6,30,0,1,1,1,0,0,1,1
200542A040308,42,3,2,1,4,463,6,30,0,1,8,2,0,0,2,1
200601EO40160,1,3,1,1,4,1,6,30,6,4,1,1,0,0,1,2
2012930002372,93,3,2,1,4,918,6,30,3,1,1,1,0,0,1,1
200801CW12039,1,3,1,1,5,2,6,30,6,4,2,2,0,0,1,1
201120K014881,20,3,1,1,6,305,6,30,0,1,1,2,0,0,1,2
2005470500985,47,3,2,2,1,556,6,60,0,1,1,1,0,0,1,1
2007030003194,3,3,2,1,3,61,6,30,7,1,1,1,0,0,1,1
201143P115011,43,3,3,2,5,483,6,50,8,1,1,2,0,0,2,1
200637G021041,37,3,2,2,1,415,3,70,1,1,1,1,0,0,2,1
201097UC03511,97,3,3,1,4,919,6,30,0,4,1,2,0,0,2,1
200530B000183,30,3,2,1,1,325,6,30,3,1,1,1,0,0,2,1
200530C000808,30,3,1,3,1,327,6,30,7,4,1,2,0,0,2,1
200543P171095,43,3,2,5,7,481,6,30,0,1,1,1,0,0,1,1
2008520800689,52,3,2,1,4,601,6,20,3,7,1,1,0,0,1,2
2010530200447,53,3,2,1,5,623,6,40,1,4,1,1,0,0,1,1
2005160A04660,16,3,3,1,6,233,6,30,6,1,2,2,0,0,1,2
2010170M12130,17,3,2,2,3,243,6,20,6,1,1,1,0,0,1,1
200542H030507,42,3,1,1,2,460,3,40,0,1,1,1,0,0,1,1
201001MM70518,1,3,2,1,1,8,6,30,3,4,1,1,0,0,1,1
2010120164550,12,3,2,1,5,186,1,30,1,4,2,2,0,0,1,1
200522MC47905,22,3,1,1,5,270,3,70,0,1,1,1,0,0,2,1
201122F103110,22,3,2,1,3,286,6,30,1,1,1,1,0,0,2,1
2006950004691,95,3,2,1,2,923,6,30,3,1,1,1,0,0,1,2
201114K186911,14,3,1,1,7,215,6,30,0,1,1,1,0,0,1,2
200897NE03912,97,3,1,1,7,932,6,60,3,1,1,2,0,0,2,1
2012440218994,44,3,2,1,5,501,6,60,0,1,2,2,0,0,2,1
2012120086183,12,3,1,1,3,180,6,60,0,1,1,1,0,0,2,1
201005EE02168,5,3,2,2,4,91,6,30,3,4,1,1,0,0,1,1
2011460204504,46,3,2,2,3,536,6,60,0,1,2,2,0,0,2,1
201401SX21141,1,3,2,1,1,30,6,30,0,1,1,4,0,0,1,1
201301BS70086,1,3,2,1,3,12,6,30,3,4,1,1,0,0,1,1
2012460216645,46,3,2,3,3,541,1,30,1,1,1,1,0,0,2,1
201105EE04674,5,3,3,1,4,91,3,40,9,1,1,1,0,0,1,2
2007131074707,13,3,2,1,7,206,6,30,3,1,1,1,0,0,1,1
2006950002027,95,3,2,1,3,940,6,30,3,1,9,1,0,0,2,2
2009559D04717,55,3,1,1,6,645,6,60,0,1,1,2,0,0,2,1
200922D902264,22,3,1,1,5,274,6,30,0,1,1,1,0,0,1,2
2006470607971,47,3,1,1,1,555,6,30,0,6,1,1,0,0,2,1
201343P222043,43,3,2,1,5,482,6,20,3,1,1,1,0,0,1,1
2006130025106,13,3,2,1,7,200,6,30,6,1,1,1,0,0,1,1
2008218013041,21,3,2,1,5,252,1,50,1,1,1,2,0,0,1,2
2005130389605,13,3,3,4,7,200,6,30,3,4,1,1,0,0,1,1
20083102D3451,31,3,3,3,2,347,6,60,0,1,1,2,0,0,2,1
2012030002524,3,3,1,1,2,65,6,30,3,1,2,2,0,0,1,1
200601PL60847,1,3,2,1,4,7,2,30,0,4,1,1,0,0,1,1
201301RG40356,1,3,2,1,6,6,3,50,0,1,1,1,0,0,1,1
200605AA09085,5,3,2,1,4,95,6,30,3,1,1,1,4,0,1,1
201097NE04402,97,3,2,2,2,932,6,60,0,1,2,2,0,0,2,1
2012471201770,47,3,2,1,3,558,6,30,0,1,1,1,0,0,1,1
200901ZD30683,1,3,2,1,4,20,6,30,0,1,1,1,0,7,1,1
200934NE24999,34,3,2,1,4,382,6,30,3,7,1,1,0,0,2,2
201401HT20889,1,3,2,1,5,5,6,30,0,7,1,1,0,0,1,1
200501BS70480,1,3,1,1,7,12,6,30,7,1,1,1,0,0,1,1
201150BT2D011,50,3,1,1,3,596,6,30,0,1,1,1,0,0,2,1
201205BB03749,5,3,2,1,6,93,6,30,3,1,2,2,0,0,1,1
201020J008960,20,3,2,1,5,303,6,30,8,1,1,1,0,0,1,1
20124100T3114,41,3,2,1,2,33,3,70,0,1,1,1,0,0,2,1
200530B000383,30,3,2,3,3,329,3,70,1,1,1,1,0,0,2,1
201201XD80405,1,3,2,1,2,27,6,30,8,1,1,1,0,0,1,1
200837G025156,37,3,3,2,4,415,6,30,0,1,1,1,0,0,2,1
2011460206845,46,3,1,1,2,530,6,30,3,4,1,1,0,0,1,1
2008460160505,46,3,2,1,3,541,6,30,6,1,1,1,0,0,2,1
201232B269512,32,3,2,1,5,350,6,60,3,1,1,1,0,0,2,1
201101QA10241,1,3,2,1,1,29,6,30,3,1,1,1,0,0,1,1
200604EA06271,4,3,3,1,3,70,6,30,3,1,1,1,0,0,1,1
2007950004064,95,3,3,1,5,923,3,40,0,1,2,2,0,0,1,1
2011610066211,61,3,2,2,6,733,6,30,3,1,2,2,0,0,1,1
201143N179091,43,3,2,1,1,478,6,30,0,1,1,1,0,0,1,1
200750A31H008,50,3,2,1,6,594,6,30,0,4,1,2,0,0,1,1
2012231022012,23,3,2,1,2,294,6,30,3,1,1,1,0,0,1,1
20094100C0983,41,3,2,2,6,33,1,60,1,1,1,1,0,0,2,2
2010100545010,10,3,1,1,4,150,6,30,0,1,1,1,0,0,1,2
2014360077997,36,3,1,1,6,406,2,20,0,4,1,2,0,0,2,1
200950EC2D058,50,3,2,1,6,583,6,30,3,4,1,2,0,0,1,1
201243R247102,43,3,2,1,1,473,7,70,0,1,1,2,0,0,1,1
2006230697086,23,3,2,1,7,292,1,60,1,4,1,1,0,0,2,1
2013400CA0588,40,3,2,1,6,421,6,30,0,1,1,1,0,0,1,2
2006940601156,94,3,2,2,6,925,3,50,0,1,4,1,0,0,2,1
200930D000833,30,3,2,2,1,323,1,30,1,4,1,1,0,0,1,1
200997QC02701,97,3,2,1,1,938,6,30,3,1,1,2,0,0,2,2
200505CH00049,5,3,2,1,3,90,6,30,3,1,5,2,0,0,1,2
201014K003310,14,3,3,1,1,215,6,30,0,1,3,4,0,0,1,1
2006520127086,52,3,2,1,3,612,6,40,6,1,1,2,0,0,1,1
200606M059032,6,3,2,1,4,112,1,30,1,1,1,2,0,0,1,1
2009460171997,46,3,2,2,1,532,6,40,0,1,1,1,0,0,1,1
2011370329011,37,3,2,1,5,415,6,30,3,1,2,2,0,0,1,1
201022F004198,22,3,1,1,2,286,6,50,0,1,2,2,0,0,2,2
200706L085847,6,3,2,2,3,114,3,60,3,1,1,1,0,0,2,1
201297LA05012,97,3,1,2,7,913,6,60,0,4,5,2,0,0,2,1
2013460228203,46,3,1,1,4,532,6,30,6,1,1,1,0,0,1,2
2005130576705,13,3,1,1,4,204,6,30,0,1,2,2,0,0,1,1
201106G054275,6,3,2,1,1,110,6,30,0,4,1,1,0,0,1,1
200801XD80007,1,3,2,1,5,27,6,30,6,1,1,1,0,0,1,2
2011460205752,46,3,1,1,6,530,6,30,3,1,1,1,0,0,2,2
201431A021314,31,3,3,3,5,344,6,30,0,1,1,1,0,0,1,1
201201WW50970,1,3,2,1,6,10,6,30,3,1,1,1,0,0,1,1
200543N012125,43,3,2,1,5,479,3,70,1,1,1,2,0,0,2,2
201401JC30712,1,3,2,2,1,13,6,30,3,1,1,1,0,0,1,1
2006440155089,44,3,4,3,4,496,6,60,0,1,1,1,0,0,2,1
2005460107130,46,3,1,1,6,535,6,40,0,4,1,1,0,0,1,1
2007440292392,44,3,4,1,1,495,6,60,0,1,2,2,0,0,1,1
200620D013403,20,3,3,2,4,300,3,40,8,1,1,1,0,0,1,1
2006130623206,13,3,3,4,1,200,6,30,0,1,2,2,0,0,2,1
2010130002499,13,3,2,1,5,206,6,30,8,1,1,1,0,0,1,1
2013450005116,45,3,1,1,1,511,6,30,3,4,9,1,0,0,1,1
2009460175902,46,3,2,1,5,532,1,60,1,1,1,1,0,0,2,1
2005130609005,13,3,2,1,3,203,6,30,6,1,1,1,0,0,1,1
2011440441068,44,3,2,2,2,496,7,70,5,1,1,1,0,0,1,1
200637G019279,37,3,1,1,4,415,6,60,0,1,1,1,0,0,2,1
2009070085290,7,3,2,3,5,120,6,30,0,1,1,1,0,0,1,2
2006216417767,21,3,2,3,3,258,6,30,1,4,2,2,0,0,1,1
201220K004932,20,3,2,1,5,305,6,30,6,1,1,2,0,0,1,1
201201XD80968,1,3,2,1,3,27,3,50,0,4,2,2,0,0,1,1
200601ZT80444,1,3,4,1,6,21,6,30,3,4,1,1,4,0,1,1
200543N182015,43,3,2,1,1,477,6,50,3,1,1,2,0,0,1,1
200514B038505,14,3,2,1,3,210,2,30,3,4,1,1,0,0,1,1
201220J007132,20,3,1,2,1,303,6,30,0,4,8,2,0,0,1,1
2010360058018,36,3,2,1,2,406,6,60,8,1,1,1,0,0,2,1
2011120042633,12,3,2,2,4,182,6,60,0,6,2,2,0,0,2,1
200732C130007,32,3,2,1,3,351,6,30,3,1,1,1,0,0,2,1
2011160D05901,16,3,2,2,3,228,6,30,3,1,1,1,0,0,1,2
2008460162096,46,3,3,2,2,532,6,30,0,1,1,1,0,0,1,1
20094100T6107,41,3,2,2,3,33,3,70,0,6,2,2,0,0,2,1
2005330505043,33,3,1,1,4,364,2,30,0,1,1,1,0,0,1,1
201114B049611,14,3,2,1,3,210,6,30,3,1,1,1,0,0,2,1
201120W500731,20,3,1,1,3,300,6,30,0,1,9,1,0,0,1,2
200737B027127,37,3,4,1,5,413,6,50,8,1,4,2,6,0,2,1
2006130369606,13,3,2,1,3,200,6,30,0,1,2,2,0,0,1,2
2010440524063,44,3,1,1,3,496,6,30,8,1,1,1,0,0,1,1
200501XH30214,1,3,2,1,6,26,6,30,6,1,1,1,0,0,1,1
2007920701280,92,3,1,1,1,911,6,60,0,1,1,1,0,0,2,1
2010550D33646,55,3,2,1,4,645,6,60,3,1,1,1,0,0,2,1
200714B019207,14,3,2,2,1,210,3,60,6,1,1,2,0,0,2,1
2008950001048,95,3,1,1,3,923,6,30,9,1,2,2,0,0,1,1
2010620203698,62,3,1,1,6,744,6,60,0,1,1,1,0,0,2,1
2005160C08180,16,3,2,1,1,231,6,60,0,1,8,2,7,0,2,1
200932C051409,32,3,1,1,7,351,6,50,0,1,1,2,0,0,2,1
201243W226032,43,3,1,1,4,472,3,30,6,1,1,1,0,0,1,1
201460R106920,60,3,2,1,1,723,6,60,8,1,1,1,0,0,2,1
201122D104208,22,3,1,1,2,286,9,30,7,4,1,1,0,0,1,2
2012460222187,46,3,2,3,6,536,6,30,0,1,2,4,0,0,2,1
200501TD00130,1,3,3,1,5,8,6,30,7,1,1,1,0,0,1,1
2013130433881,13,3,2,1,2,204,6,30,0,1,2,2,0,0,1,1
2005440670797,44,3,2,2,4,491,6,30,3,4,1,1,0,0,1,1
201414A125414,14,3,2,1,5,211,6,30,6,1,1,1,0,0,1,1
200720E118402,20,3,2,1,7,300,6,30,8,1,1,1,0,0,1,1
201143W237061,43,3,2,2,3,471,6,30,0,1,1,1,0,0,1,1
201306X075368,6,3,3,1,5,107,3,70,0,1,1,1,0,0,2,1
200945SU36211,45,3,2,1,3,515,1,40,1,1,5,2,0,0,1,2
2008558P01213,55,3,3,1,4,643,6,30,6,1,1,1,0,0,1,1
200642I404710,42,3,2,4,7,453,6,30,6,4,1,1,0,0,1,1
2005470510481,47,3,3,2,4,565,6,30,0,1,1,1,0,0,1,1
201130D000766,30,3,2,1,6,324,6,20,0,1,9,1,0,0,1,2
2007130026307,13,3,1,1,6,203,6,30,3,7,4,2,0,0,2,1
20073102B1915,31,3,1,2,4,341,6,60,3,1,2,2,0,0,2,1
200663DP49806,63,3,1,1,2,753,6,30,0,4,5,2,3,2,2,1
2010160D01431,16,3,2,1,4,228,6,30,3,1,1,2,0,0,1,2
201401RG40623,1,3,1,1,6,6,6,30,6,1,1,1,0,0,1,1
2007610013407,61,3,2,2,4,731,6,30,0,1,1,2,0,0,2,1
2012170M11392,17,3,1,1,1,243,1,30,2,4,1,1,0,0,1,1
2009440183386,44,3,1,1,4,498,6,30,3,1,1,1,0,0,1,1
201001PY20623,1,3,1,1,7,19,6,30,6,1,8,2,0,0,1,1
2013520302706,52,3,2,2,4,610,6,60,3,1,1,1,0,0,2,1
201250ED2C012,50,3,2,1,6,583,6,30,0,1,1,1,0,0,1,1
201197UA05512,97,3,4,2,7,931,3,70,0,6,2,4,0,0,1,1
201334NK03743,34,3,2,1,3,383,6,30,3,7,1,1,0,0,1,2
2005600DE5060,60,3,1,1,1,723,6,30,0,1,9,2,0,0,2,2
200645SP91254,45,3,1,1,1,40,1,30,1,1,1,1,0,0,2,1
2006920601851,92,3,1,1,2,911,6,60,0,6,1,2,0,0,2,1
2012160C00281,16,3,3,1,5,231,6,30,3,4,1,1,0,0,1,1
2008520807001,52,3,3,3,4,610,3,60,0,1,1,1,0,0,2,1
200805FF25855,5,3,2,2,5,91,1,30,1,1,1,1,0,0,1,2
2010440318985,44,3,2,1,5,505,6,30,3,1,1,1,0,0,1,1
201101ZD30972,1,3,1,1,6,20,6,40,0,1,3,3,0,0,2,1
2010460191985,46,3,2,1,2,541,6,30,9,1,9,1,0,0,1,2
201305BB04641,5,3,2,2,5,93,6,30,3,1,1,1,0,0,1,1
200945WA45195,45,3,3,2,2,517,6,30,3,1,1,1,0,0,2,1
2009130723509,13,3,2,1,6,204,3,40,5,4,1,1,0,0,1,1
201350CN2B026,50,3,3,3,5,582,6,40,0,1,1,2,0,0,2,1
201001LX50190,1,3,2,1,5,9,6,30,6,1,1,1,0,0,1,1
201201KD50570,1,3,2,1,4,15,6,30,3,1,1,1,0,0,1,1
200501JC30775,1,3,3,1,7,13,3,40,0,4,1,1,0,0,1,1
2014460242707,46,3,2,1,6,533,6,60,0,1,1,1,0,0,2,1
200743S008087,43,3,1,1,5,479,3,30,0,1,1,1,0,0,1,1
200804DL08047,4,3,1,1,6,79,6,30,0,1,1,1,0,0,1,1
200730M010055,30,3,3,2,6,321,3,70,0,1,1,1,0,0,2,1
2012521203170,52,3,2,1,7,601,6,60,0,1,2,2,0,0,2,1
2007470708044,47,3,3,1,3,563,3,70,0,1,1,1,0,0,2,1
2005470511014,47,3,2,1,4,558,6,30,0,4,1,1,0,0,1,1
200554DN11505,54,3,2,2,5,633,6,30,7,4,1,1,0,0,2,1
201001TX20575,1,3,2,1,3,25,6,30,0,1,1,1,0,0,1,1
200550A51C632,50,3,2,1,4,591,2,30,0,4,1,1,0,0,1,1
200932B379109,32,3,2,1,5,354,6,30,3,4,1,2,0,0,1,1
2013460229491,46,3,2,2,4,530,6,30,7,1,1,1,0,0,1,2
20114100C1074,41,3,2,1,7,436,6,30,1,1,1,1,0,0,2,2
20103102B1885,31,3,2,1,3,341,6,60,0,1,1,1,0,0,2,1
200805FF23965,5,3,1,1,3,91,6,30,3,4,1,1,0,0,1,1
20084100C0482,41,3,3,1,5,436,1,50,1,1,1,1,0,0,1,2
201201XH30315,1,3,3,2,3,26,3,70,0,1,1,1,0,0,1,1
2010440291329,44,3,2,1,2,494,1,30,1,1,1,1,0,0,1,1
201320J011453,20,3,1,1,6,303,6,30,9,4,5,2,0,0,1,1
2013460233112,46,3,1,1,4,543,6,60,0,6,4,1,0,0,2,1
201145RE59441,45,3,2,3,1,513,6,30,3,1,1,1,0,0,2,1
200832B008308,32,3,2,3,6,355,3,70,0,6,5,2,4,0,2,2
2005120350476,12,3,2,1,2,182,6,30,3,1,1,1,0,0,1,1
200542A003801,42,3,2,2,5,451,6,30,3,1,1,1,0,0,1,2
200801WW50604,1,3,2,1,5,10,3,30,6,1,1,1,0,0,1,1
201101YR90753,1,3,1,1,3,31,6,30,0,1,1,1,0,6,1,1
2009440321931,44,3,2,1,6,491,3,70,0,1,1,1,0,0,1,1
2009559C00965,55,3,2,1,4,640,6,30,0,1,1,1,0,0,1,1
201206C061680,6,3,2,1,6,102,6,30,3,1,1,2,0,0,1,1
2011211007139,21,3,2,1,5,254,6,40,8,1,1,1,0,0,2,1
200620D346601,20,3,2,4,2,300,3,30,3,1,1,1,0,0,1,1
201106L052043,6,3,1,1,3,114,6,30,0,4,1,1,0,0,1,1
2006520140694,52,3,2,1,3,601,6,30,6,1,1,2,0,0,1,1
201397UD20709,97,3,2,2,3,937,6,60,0,1,1,2,0,0,2,1
2010120108558,12,3,2,1,7,184,6,60,3,1,1,1,0,0,2,2
201097LA00103,97,3,1,1,2,916,6,30,3,1,1,1,0,0,1,1
200711AA07430,11,3,2,3,5,168,6,40,6,1,1,1,0,0,2,1
2012930001205,93,3,2,1,4,912,6,60,0,1,3,3,0,0,2,1
2011530205061,53,3,2,1,2,621,6,50,0,1,2,2,0,0,2,1
200842I158705,42,3,2,1,3,460,6,30,6,4,1,1,0,0,1,2
200601FH10619,1,3,2,1,6,11,6,30,3,1,2,2,0,0,1,1
200620D035602,20,3,2,2,3,300,6,30,3,1,1,2,0,0,1,1
2012331206283,33,3,3,1,3,364,6,30,3,1,1,1,0,0,1,1
200742I066502,42,3,2,1,3,453,2,30,9,4,1,2,0,0,1,1
2014300009201,30,3,2,1,7,323,6,30,0,1,1,1,0,0,1,1
201230D001197,30,3,2,2,3,328,6,30,3,1,1,1,0,0,1,1
2008330800490,33,3,1,1,1,363,6,30,6,1,9,1,0,0,1,2
2010950003549,95,3,1,1,2,921,6,30,0,1,1,1,0,0,1,1
201320T006993,20,3,1,1,2,300,6,30,3,1,1,2,0,0,1,2
2005600FL5022,60,3,2,1,7,724,6,30,3,1,1,1,0,0,1,1
2013460230615,46,3,4,3,6,536,3,70,0,1,1,1,0,0,2,1
201204CL12094,4,3,2,1,5,83,1,30,1,1,1,1,0,0,2,1
2014950006545,95,3,2,1,6,923,6,20,0,4,1,4,0,0,1,1
200706J066625,6,3,2,1,2,109,6,30,3,1,1,1,0,0,1,1
200601YE80857,1,3,2,1,5,32,6,30,1,4,1,1,0,0,1,2
2009130728909,13,3,2,2,6,204,6,30,6,1,1,1,0,0,1,2
2011360059885,36,3,3,2,4,406,3,70,0,6,8,1,0,0,2,1
201423S030288,23,3,2,2,6,293,6,60,0,1,2,2,0,0,2,2
201301CW10566,1,3,1,1,7,1,6,30,3,4,1,1,0,0,1,2
200505ET01293,5,3,2,1,4,91,6,30,3,1,2,2,0,0,1,2
201201KD50044,1,3,2,2,3,15,6,30,0,1,2,2,0,0,1,1
20093102C1563,31,3,1,1,1,346,6,20,0,1,1,1,0,0,1,1
2006930000382,93,3,2,1,2,912,6,60,0,1,1,2,0,0,2,1
2005920503618,92,3,2,1,3,910,6,30,0,4,9,1,0,0,1,2
201111ND07941,11,3,2,1,3,169,6,30,8,1,1,1,0,0,2,2
2006470610850,47,3,2,1,3,565,6,30,3,1,1,1,0,0,1,1
200814C145908,14,3,2,1,1,213,6,30,3,4,1,1,0,0,1,2
201020G006412,20,3,2,1,3,309,6,30,6,4,1,2,0,0,1,1
201006P034719,6,3,2,6,4,106,6,30,3,4,1,1,0,0,1,1
2006600AN1070,60,3,1,1,4,720,6,30,3,1,1,1,0,0,1,1
200901SX20534,1,3,2,1,3,30,3,40,6,1,1,1,0,0,1,2
20114100D0870,41,3,2,1,7,431,6,30,3,1,8,1,0,0,1,1
200606P063881,6,3,1,1,6,106,6,30,6,1,1,2,0,0,1,2
2010331001644,33,3,2,1,2,366,6,30,3,1,1,1,0,0,1,1
201060L052297,60,3,1,1,1,725,3,70,0,1,1,1,0,0,2,1
2008470803549,47,3,2,1,4,552,6,30,3,1,1,1,0,0,2,1
2007520708229,52,3,2,1,5,610,1,30,1,1,8,2,0,0,2,1
20134100C0328,41,3,2,1,5,437,3,30,3,1,1,1,0,0,1,1
201004TA10063,4,3,2,1,6,73,3,70,0,1,1,1,0,0,2,1
2008558D04895,55,3,2,1,5,641,6,30,0,1,1,1,0,0,1,2
